STATE,STATE_FIPS,YEAR,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,BEGIN_LAT,BEGIN_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,1.00K,34.051,-82.217,"Moderate to heavy rain developed late on the 21st across portions of the South Carolina Upstate and eastern Piedmont. By the morning of the 22nd, 2-3 inches of rainfall, with locally higher amounts resulted in localized flooding.","The EM and public reported flooding developed across southern Greenwood County after more than 3 inches of rain fell in over 12 hours. Flooded roads included Hamilton Rd and Mt Carmel Rd in Callison. Dendy Bridge Rd in Bradley was flooded, possibly due to overflowing Coleman Branch. Scotch Cross Rd was also flooded due to an overflowing Henley Creek."
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,1.00K,35.011,-81.077,"Moderate to heavy rain developed late on the 21st across portions of the South Carolina Upstate and eastern Piedmont. By the morning of the 22nd, 2-3 inches of rainfall, with locally higher amounts resulted in localized flooding.","After around 2 inches of rain fell in about a 12-hour period, stream gauges on Big Dutchman Creek and Wildcat Creek overflowed established flood stages near Rock Hill. Big Dutchman likely flooded part of W Oak Dr, as well as the back yards of some homes on Mt Gallant Rd. Wildcat Creek flooded part of McConnells Highway and Saluda Rd near Highway 324."
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,1.00K,34.195,-82.235,"Low pressure developing along the Gulf Coast spread very moist air and rain into Upstate South Carolina early on the 1st, and continuing through much of the 2nd and the early part of the 3rd. Three-day rainfall totals of 3.5 to 5.5 inches resulted in some flooding across mainly the southern half of the Upstate.","After more than 4 inches of rain fell in about a 36-hour period, with much of that falling on the morning of the 2nd, county comms reported multiple roads closed across western Greenwood County due to poor drainage problems, and perhaps due to stream flooding. Closed roads included Ross Rd in Hodges, WE Smith Rd, Dendy Bridge Rd in Bradley, and Watson St in Greenwood."
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,0.50K,34.446,-82.643,"Low pressure developing along the Gulf Coast spread very moist air and rain into Upstate South Carolina early on the 1st, and continuing through much of the 2nd and the early part of the 3rd. Three-day rainfall totals of 3.5 to 5.5 inches resulted in some flooding across mainly the southern half of the Upstate.","County comms reported some flooding developed across the southern part of the county after more than 3 inches of rain fell in around 36 hours, with much of that falling on the morning of the 2nd. Clinkscales Rd was impassable due to high water near Airline Rd south of Anderson. Sexton Gin Rd was also flooded near Sullivan Rd in Iva, possibly due to water from Wilson Creek."
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,7.00K,34.7151,-79.895,Strong to Severe Thunderstorms produced wind damage along with heavy rainfall as cells trained over the same area.,County EM reported a few roads closed due to flash flooding including the U.S. 52 bypass in Cheraw.
SOUTH CAROLINA,45,2015,Tornado,0,0,0,0,18.00K,33.154,-80.0254,A series of shortwaves rounding the southern periphery of a longwave trough along with upper jet divergence helped spawn thunderstorms within an unseasonably warm and moist airmass over southeast South Carolina.,"The National Weather Service office in Charleston, South Carolina examined photographs provided by Berkeley County Emergency Management and drone footage provided by Skyview Aerial Solutions LLC to determine an EF0 tornado with estimated maximum wind speeds around 70 mph occurred for one minute at Carolina Nurseries, about 3 miles south southwest of Moncks Corner, South Carolina. The tornado initially formed at or near Emerald Isle Drive. Straight-line wind damage just south of this road included numerous wooden pallets that were tossed toward the northeast. A telephone pole was blown over and a two by six piece of wood pierced the east side of a building just north of Emerald Isle Drive. Roofing material was also missing from a building situated just north of Emerald Isle Drive. Emergency management personnel reported a 200 square foot shed destroyed with its roof found 300 feet from the original location. Multiple carts weighing 150 pounds each were also tossed away from the shed sight.  Vegetation revealed a swirling, convergent damage signature produced by a weak tornadic circulation farther north-northeast along the tornado path."
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,5.00K,33.9983,-81.0199,Heavy rainfall across the area produced flash flooding and flooding along area creeks and roadways.,Local media reported flooding in the Five Points area along Blossom Street.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,1.00K,34.0054,-81.0218,Heavy rainfall across the area produced flash flooding and flooding along area creeks and roadways.,Public report of portions of Gervais Street at the underpass near Gregg Street was flooded.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,34.1354,-81.352,Isolated strong to severe thunderstorms moved across the central Midlands during the afternoon. One storm exhibited enough rotation that a Tornado Warning was issued.,Highway Patrol reported trees down across Murray Lindler Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,NA,34.7347,-80.774,Strong to Severe Thunderstorms produced wind damage along with heavy rainfall as cells trained over the same area.,Trees down in roadway at the intersection of Hwy. 9 and Hwy. 200.
SOUTH CAROLINA,45,2015,Heavy Rain,0,0,0,0,NA,33.9896,-81.2652,Strong to Severe Thunderstorms produced wind damage along with heavy rainfall as cells trained over the same area.,Heavy rainfall in excess of 1.5 inches in the last hour. Total rainfall during the past 24 hours 2.17 inches.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,1.00K,34.389,-82.549,"After a couple of days of occasional moderate to heavy rain acted to elevate stream flows and soil moisture levels, heavy rain showers and thunderstorms developing along and ahead of a cold front produced 2-3 inches of rain in just a few hours across portions of the Piedmont, resulting in areas of flash flooding.","After more than 2 inches of rain fell in just a couple of hours, Emergency Manager, spotters, and law enforcement reported flash flooding developed along several streams. Impacted streams included Jones Creek, which was flooding Shackleburg Rd northeast of Anderson, Middle Branch Brushy Creek, which was flooding Mill Pond Rd in Powdersville, and Bear Creek, which was flooding Drake Rd."
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,10.00K,34.08,-82.597,"After a couple of days of occasional moderate to heavy rain acted to elevate stream flows and soil moisture levels, heavy rain showers and thunderstorms developing along and ahead of a cold front produced 2-3 inches of rain in just a few hours across portions of the Piedmont, resulting in areas of flash flooding.","County comms reported flash flooding developed across much of Abbeville County after 2-3 inches of rain fell, with much of that falling in just a couple of hours. Multiple roads were closed due to stream flooding and especially drainage problems in the cities of Calhoun Falls and Abbeville. Closed roads in Calhoun Falls included Anderson St, Kathryn St, Lee St, Savannah St, and Edgewood St and in Abbeville Long Branch St, Whitehall St, and Maple St."
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,150.00K,34.259,-82.247,"After a couple of days of occasional moderate to heavy rain acted to elevate stream flows and soil moisture levels, heavy rain showers and thunderstorms developing along and ahead of a cold front produced 2-3 inches of rain in just a few hours across portions of the Piedmont, resulting in areas of flash flooding.","Emergency Manager reported flash flooding developed after 2-3 inches of rain fell across the county in just a few hours. Numerous roads, as much as a couple of dozen were closed in the central part of the county due to a combination of stream flooding and drainage problems. This included portions of Highway 25 and the Bypass in the city of Greenwood. Several homes were flooded along Parkland Place Rd near Emerald Rd, likely due to Stockman Branch overflowing its banks."
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,1.00K,34.734,-82.365,"After a couple of days of occasional moderate to heavy rain acted to elevate stream flows and soil moisture levels, heavy rain showers and thunderstorms developing along and ahead of a cold front produced 2-3 inches of rain in just a few hours across portions of the Piedmont, resulting in areas of flash flooding.","Public reported minor flash flooding developed across central Greenville County after around 2 inches of rain fell in just a few hours. Antioch Rd was covered with water in the Conestee area, possibly due to flooding of Huff Creek. Poor drainage caused severe road flooding at E Butler Rd and Holland Rd in Mauldin, and Brushy Creek flooded the bridge on Boiling Springs Rd on Greenville's eastside."
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,0.50K,34.389,-82.549,"After a couple of days of occasional moderate to heavy rain acted to elevate stream flows and soil moisture levels, heavy rain showers and thunderstorms developing along and ahead of a cold front produced 2-3 inches of rain in just a few hours across portions of the Piedmont, resulting in areas of flash flooding.","While heavy rain tapered off during the afternoon across eastern Anderson County, runoff from the earlier heavy rain, along with an occasional moderate to heavy shower, resulted in slow retreat of flood waters into early evening."
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00K,34.929,-81.386,"After a couple of days of occasional moderate to heavy rain acted to elevate stream flows and soil moisture levels, heavy rain showers and thunderstorms developing along and ahead of a cold front produced 2-3 inches of rain in just a few hours across portions of the Piedmont, resulting in areas of flash flooding.","County comms and an automated stream gauge indicated minor flash flooding developed across southern York County after as much as 2 inches of rain fell in a couple of hours. Wilson Chapel Rd was flooded, possibly due to Mitchell Branch overflowing its banks. Gunsmoke Rd was also flooded, possibly due to a tributary to Conrad Creek, and Stallcup Rd was flooded due to a tributary to Stony Fork. Additionally, a stream gauge on Wildcat Creek near Rock Hill exceeded established flood stage, indicating flooding of portions of McConnells Highway and Saluda Rd."
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,0.50K,34.858,-81.082,"After a couple of days of occasional moderate to heavy rain acted to elevate stream flows and soil moisture levels, heavy rain showers and thunderstorms developing along and ahead of a cold front produced 2-3 inches of rain in just a few hours across portions of the Piedmont, resulting in areas of flash flooding.","Although heavy rain ended across York County during the afternoon of the 30th, flooding continued along the Wildcat Creek basin well into the evening."
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,0.00K,34.57,-80.05,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Sheriff reported several roads flooded in southeastern Chesterfield county from heavy rains.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,1.00M,34.0625,-81.1128,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,NWS employee reports Piney Woods Road flooded.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,500.00K,34.419,-81.2738,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports SC34 at Hopewell Church Road closed due to flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,500.00K,33.9681,-81.1249,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports Westgate Drive at Wilton Road closed due to flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,1.00M,34.0413,-80.9929,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports Pine Belt Road at Carter Street closed due to flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00M,34.0856,-80.9399,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports Grampian Hills Road at Two Notch Road closed due to flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,5.00M,33.9936,-80.954,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports Kilbourne Road at Ft.Jackson Blvd closed due to flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,1.00M,34.04,-80.9326,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports Percival Road at I-77 closed due to flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,500.00K,33.9455,-80.6984,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports US 601 at US 378 closed due to flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00M,34.1027,-80.9188,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports Spring Valley Road at Two Notch Road closed due to flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,250.00K,34.04,-80.94,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports roadway flooding on I-77 at mile marker 13.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,500.00K,33.8127,-81.0037,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports roadway flooding on I-26 eastbound at mile marker 124.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,1.00M,34.06,-81.05,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports Peeples Street at Monticello Road closed due to flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,500.00K,33.9771,-81.1188,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports Methodist Park Road at US 1 closed due to flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,800.00K,33.77,-80.17,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports I-95 closed at mile marker 124 due to flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,500.00K,34.01,-81.22,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,NWS employee reports flooding at Silverstone road and Whiteford Way.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,500.00K,34.1087,-80.909,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports roadway flooded at Two Notch Road and Polo Road.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,100.00K,33.75,-80.19,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Plowdenmill Road near I-95 and Hwy 521 closed due to impassible water covering the roadway. Reported by the Emergency Operations Center.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,100.00K,33.46,-80.52,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SCHP reported road flooding with road closure at US HWY 301 and SC 267.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,20.00M,33.4062,-80.3502,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,In the Holly Hill and Eutawville vicinity several roads closed due to flooding. Several homes and businesses flooded and water rescues in progress. Shelters being opened for residents. Reported by Orangeburg Co. EM.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,20.00K,33.9286,-81.1126,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports a roadway washed out at Old Dunbar Road and Edmund Hwy.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,800.00K,34.1023,-81.1963,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports Chadford Road at N Royal Tower Drive closed due to flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,1.00M,33.96,-80.7,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports McCords Ferry Road Willie Kelly Road closed due to flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,15.00K,34.0589,-80.9589,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports Two Notch Road at Decker Blvd closed due to roadway flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,300.00K,33.99,-81.18,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,NWS employee reports Laurel Road at Mineral Springs Road flooded and impassable.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,5.00M,33.6769,-80.7773,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Several roads closed due to flooding including portions of HWY 6 between St.Matthews and Elloree.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,500.00K,33.5445,-80.5748,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Roadway washed out at Warrior Drive and Browing Road.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,5.00M,33.9313,-81.0242,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,"SC Highway Patrol reports flooding on I-77 Southbound at I-26, road closed."
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,8.00M,33.7163,-80.2181,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Several streets flooded in town. Meadowfield Apartments in Summerton also experiencing flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,300.00K,33.9896,-81.0343,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Flash flooding downtown Columbia. Rocky Branch Creek at Whaley and Main Street over the banks and water covering the roadway.
SOUTH CAROLINA,45,2015,Heavy Rain,0,0,0,0,NA,33.88,-80.69,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,RCWINDS Station in Eastover measured 3.58 inches of rain since midnight with a 2 day total of 7.36 inches.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,5.00M,34.0094,-81.4018,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,"Lexington County dispatch reports flooding across much of north-central Lexington County. Numerous roads flooded, with too many to name at this time. Some small dams being breached at this time."
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,50.00K,33.8392,-81.3092,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,SC Highway Patrol reports road washout at Platt Springs and Calks Ferry Road.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,3.00M,34.0812,-81.197,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Law enforcement rescued over 60 people from 55 homes in the Coldstream neighborhood between 7:30 AM and 10:30 AM.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,100.00K,33.9777,-81.2321,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Old Mill Pond Dam failed along Twelve Mile Creek. Damaged businesses downstream along with roadway at highway 1 and a family had to be rescued from their home.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,75.00K,33.9698,-81.2472,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Gibson Pond Park Dam Failed along Twelve Mile Creek in Lexington.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,250.00K,34.2786,-81.4354,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Highway 176 bridge across Cannons Creek damaged and partially collapsed due to flood waters.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,5.00K,33.9875,-81.029,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Downtown Columbia Rocky Branch Creek at Whaley Street and Main Street Flooded. The creek crested at 12.28 feet. Flood Stage is 7.2 feet. The stream crested above flood stage twice during the period. This is the second highest crest since the gage was installed in 2007.
SOUTH CAROLINA,45,2015,Flood,0,0,0,0,5.00K,33.9609,-81.1916,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Ponding of water on Emanuel Church Road at Foxhill Place.
SOUTH CAROLINA,45,2015,Heavy Rain,0,0,0,0,NA,33.56,-80.44,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Raws Station at Santee NWR has measured 9.81 inches of rain in the previous 24 hours with an event total so far of 11.10 inches.
SOUTH CAROLINA,45,2015,Heavy Rain,0,0,0,0,NA,33.81,-80.78,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,"Mesonet Station 6 SW Eastover, GDNS1, reportged 6.70 inches of rain in the past 24 hours. Event total so far 7.36 inches."
SOUTH CAROLINA,45,2015,Heavy Rain,0,0,0,0,NA,33.81,-80.64,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,RCWINDS Station at Wateree measured 4.49 inches of rain since midnight with a 2 day total of 8.51 inches.
SOUTH CAROLINA,45,2015,Heavy Rain,0,0,0,0,NA,33.94,-81.12,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Columbia Metro Airport ASOS measured 2.74 inches of rain in the past 2 hours. The event total so far is 6.77 inches.
SOUTH CAROLINA,45,2015,Flash Flood,1,0,1,0,20.00K,34.0302,-81.0495,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,One person drowned in their vehicle when it stalled in flood waters along Sunset Drive near the stream Smith Branch. The person drowned at approximately 654 am EDT. The stream gage just upstream from the fatality crested at 18.93 feet at 0607 am EDT. Flood stage is 9.0 feet.
SOUTH CAROLINA,45,2015,Flash Flood,1,0,1,0,20.00K,33.9647,-80.9109,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Heavy rainfall caused Sun View Lake to spill over Caughman Road into Mill Creek. One person drowned when their vehicle stalled in the floodwaters.
SOUTH CAROLINA,45,2015,Flash Flood,1,0,1,0,100.00K,33.945,-80.7579,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,South Carolina DOT worker drowned in his work truck when it was swept off the road and overturned into Toms Creek. The worker was en route to assist another SCDOT group with a tree down across a roadway.
SOUTH CAROLINA,45,2015,Flash Flood,20,0,2,0,10.00M,33.9837,-80.9793,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Widespread flooding along Gills Creek through Devine Street...Fort Jackson Blvd...Wildcat Road and Garners Ferry Road area. Numerous water rescues and buildings flooded. One building partially collapsed. The stream gage along Gills Creek was destroyed. Peak stage along Gills Creek determined by USGS from high water marks to be 19.6 feet. Flood Stage is 6.7 feet. 2 Fatalities occurred in this area. One fatality occurred at Gills Creek and Devine Street. The second fatality occurred at Kilbourne Road and Gills Creek. The roadway was flooded due to upstream dam failures and heavy rainfall.
SOUTH CAROLINA,45,2015,Flash Flood,5,0,2,0,100.00K,33.9136,-80.8206,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Five railroad repair workers driving along Congaree Road plunged into the water of Cabin Creek because the roadway had been washed out. Sheriffs spokesman said that the barricade was in the wrong lane. The accident occurred at 145 AM EDT on the 7th.
SOUTH CAROLINA,45,2015,Flash Flood,1,0,1,0,800.00K,34.0677,-81.0484,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,SC Highway Patrol reports Monticello Road at I-20 closed due to flooding. Male driver drowned in his vehicle on Peeples Street near Crane Creek. The victim was found at 1100 PM EDT on the 5th.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,14.00K,33.32,-80.42,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,"EM reported roads in Holly Hill covered with water, some impassible. There were also several rural roads flooded and one washout."
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,500.00K,33.32,-80.41,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Orangeburg County EM reports street flooding in multiple locations in Holly Hill and Santee. One road is washed out.
SOUTH CAROLINA,45,2015,Flash Flood,2,0,1,0,20.00K,34.2477,-80.7155,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Two people were swept off of Pine Grove Road by flood waters. The incident occurred along Twenty Five Mile Creek. The was barricaded. It is suspected they drove around the barricade. Their car stalled in flood waters and was swept down the creek. The male driver of the vehicle drowned.
SOUTH CAROLINA,45,2015,Flash Flood,1,0,1,0,15.00K,34.0514,-80.9595,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,Male driving down driver N. Trenholm Road found the next morning in Carys Lake just off Trenholm Road.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,0.00K,33.9872,-81.0233,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,USGS gauge at Main and Whaley Street rose above flood stage at 8:25 AM and crested at 10.3 feet at 9 AM and fell below flood stage again at 9:10 AM.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,100.00K,34.0455,-80.9552,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,Richland County dispatch reported Goldbranch Road and Northshore Road impassable due to water flowing over the roadway from a creek out of its banks. Barricades have been set up.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,1.00M,33.71,-80.27,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,Clarendon County dispatch and SC Highway Patrol reported roadway flooding in numerous area including HWY 261 at Sandy Ridge Rd. between Paxville and Manning and also Gibbons St in Manning.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,500.00K,33.9,-81.28,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,SC Highway Patrol reports roadway washed out at Nazareth Road and Lewis Pond Court.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,100.00K,33.8525,-81.4055,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,SC Highway Patrol reports road washout at Elzie Hallman Road and Pond Branch Road.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,100.00K,33.92,-81.3,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,SC Highway Patrol reports roadway washout at Roscoe Road and Holm Oak Road.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,100.00K,33.944,-81.3967,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,SC Highway Patrol reports roadway washout at Warner Road and Peach Festival Road near Gilbert.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,10.00K,33.7,-80.21,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,North Church Street in Manning has been closed due to impassible water covering the roadway. Reported by the Emergency Operations Center.
